id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,poblacion_total,renta_media_hogar,alquiler_medio_mes,tiene_gran_recinto,total_vut
24506307,"Estudio con terraza,cerca de IFEMA y WANDA T1",81951978,Xian,Hortaleza,Canillas,40.46842,-3.63612,Entire home/apt,114.0,3,1,2018-11-30,0.03,1,178,209178,61472,896.61,1,28
24507155,Hab cómoda y tranquila centro Lavapiés,138938277,Ariadna,Centro,Embajadores,40.40761,-3.69921,Private room,22.0,4,1,2018-04-30,0.03,1,0,141800,44958,825.0,1,218
24507984,Coqueto Estudio cerca de Atocha,171940226,Grupo Aca Retiro,Retiro,Pacífico,40.40679,-3.67575,Entire home/apt,43.0,7,59,2020-03-10,1.62,4,365,118863,64787,950.0,0,40
24508884,🌞 Sunny room in Madrid - Super fast Wifi ⚡️,185146981,Jose,Carabanchel,Abrantes,40.38478,-3.72277,Private room,19.0,3,27,2021-03-01,0.75,1,73,278090,36350,650.0,0,85
24509233,Estudio cerca del RETIRO y ATOCHA,171940226,Grupo Aca Retiro,Retiro,Pacífico,40.40504,-3.67744,Entire home/apt,101.0,2,43,2020-03-09,1.19,4,350,118863,64787,950.0,0,40
24509670,Moderno apartamento en Gran Vía con WIFI,99018982,Alterhome,Centro,Universidad,40.42197,-3.7064,Entire home/apt,187.0,1,1,2019-09-08,0.05,72,108,141800,44958,825.0,1,218
24509880,Hermoso Ático en la Gran Vía con WIFI,99018982,Alterhome,Centro,Universidad,40.42197,-3.7064,Entire home/apt,132.0,1,6,2020-03-04,0.22,72,86,141800,44958,825.0,1,218
24509903,Hermoso apartamento en Gran Vía con WIFI,99018982,Alterhome,Centro,Universidad,40.42197,-3.7064,Entire home/apt,171.0,1,7,2019-06-16,0.2,72,1,141800,44958,825.0,1,218
24514996,Sunny and cozy apartment available,17357958,Diana,Tetuán,Almenara,40.46776,-3.69571,Entire home/apt,84.0,3,2,2020-01-03,0.06,1,177,167776,45762,756.23,0,177
24518937,Magnífico apartamento en el Barrio de Salamanca,185215011,Javier,Salamanca,Guindalera,40.43822,-3.67314,Entire home/apt,71.0,2,6,2018-07-19,0.17,1,104,147256,69147,969.21,0,79
24519006,Bedroom in city center with private bathroom,107769983,Nicolle,Centro,Justicia,40.42266,-3.70001,Private room,68.0,2,0,,0.0,1,0,141800,44958,825.0,1,218
24522327,Alojamiento con increíbles vistas en Madrid Centro,183583143,Berta,Latina,Lucero,40.40523,-3.7531,Entire home/apt,65.0,2,3,2018-06-08,0.08,1,0,251139,38078,651.95,0,68
24535651,Madrid Airport Apartments,184588702,Raquel,San Blas - Canillejas,Rejas,40.4436,-3.58343,Entire home/apt,59.0,2,29,2020-08-16,0.8,1,90,168526,44468,735.0,1,18
24541795,Habitación en amplio y tranquilo duplex en Madrid,71175543,Carolina,Latina,Cármenes,40.39721,-3.73835,Private room,24.0,2,13,2020-02-17,0.37,1,45,251139,38078,651.95,0,68
24542897,B2 2H Habitación. Apartamento Nuevo y Moderno,14032635,Carlos,Tetuán,Bellas Vistas,40.45142,-3.70763,Entire home/apt,136.0,1,5,2019-07-14,0.14,31,355,167776,45762,756.23,0,177
24549885,Room with balcony and view to Reina Sofia,34331457,Jay,Centro,Embajadores,40.40905,-3.69678,Private room,33.0,8,27,2021-04-09,0.88,3,129,141800,44958,825.0,1,218
24552208,Apartment center of Madrid,48754379,Kinan,Centro,Embajadores,40.41203,-3.70293,Entire home/apt,100.0,5,9,2018-08-06,0.25,2,336,141800,44958,825.0,1,218
24555986,Suite privada en Delicias.,50135514,Alicia,Arganzuela,Delicias,40.40079,-3.69655,Private room,31.0,3,35,2020-03-08,0.97,1,89,158550,52857,850.0,0,121
24557582,Penthouse with very good views. Near Av America,149257574,Apartamentos Torr En Madrid,Chamartín,Prosperidad,40.44478,-3.67243,Entire home/apt,85.0,1,11,2021-03-03,0.31,12,244,148093,79274,951.72,1,109
24559013,FR 2 2H Habitación. Apartamento Nuevo y Moderno,14032635,Carlos,Tetuán,Berruguete,40.45532,-3.70358,Entire home/apt,117.0,1,1,2018-12-21,0.04,31,355,167776,45762,756.23,0,177
24567485,Experiencia castiza / Madrid's genuine experience,37439120,Mozart,Puente de Vallecas,Palomeras Bajas,40.39117,-3.65979,Entire home/apt,39.0,7,112,2020-03-14,3.11,2,42,257924,32666,600.01,0,79
24573836,"Chueca,GranVia, AC/WIFI,fullequiped, Hortaleza",160262544,Violeta,Centro,Sol,40.41972,-3.70177,Entire home/apt,99.0,6,45,2020-03-01,1.25,4,0,141800,44958,825.0,1,218
24573894,Madrid Centro MALASAÑA-Duplex Apartamento Completo,185679349,Jota,Centro,Universidad,40.4276,-3.70882,Entire home/apt,56.0,6,17,2019-06-04,0.47,1,0,141800,44958,825.0,1,218
24573899,Sunny Attic in Madrid  Center,185678875,Valle,Centro,Palacio,40.40858,-3.71246,Entire home/apt,82.0,1,74,2020-03-11,2.1,1,13,141800,44958,825.0,1,218
24577810,Casa entera en Madrid,3715819,Sara,Moncloa - Aravaca,Aravaca,40.44975,-3.78633,Entire home/apt,100.0,1,3,2018-08-19,0.08,1,0,126257,71711,900.49,1,24
24577826,Madrid Room Champions,159718819,Alejandro,Puente de Vallecas,San Diego,40.38735,-3.6664,Private room,495.0,2,1,2018-04-25,0.03,1,0,257924,32666,600.01,0,79
24587551,Cozy & chic in Malasaña,185789801,Lucia,Centro,Universidad,40.42573,-3.70607,Entire home/apt,83.0,2,90,2020-03-01,2.49,1,180,141800,44958,825.0,1,218
24590724,Single room Central Madrid - Lavapies/Anton Martin,4156400,Erin,Centro,Embajadores,40.41001,-3.70024,Private room,25.0,1,4,2019-05-01,0.11,1,0,141800,44958,825.0,1,218
24591025,Luminoso apto. cerca de Plaza Callao con WIFI,99018982,Alterhome,Centro,Sol,40.41914,-3.70684,Entire home/apt,110.0,1,4,2021-03-07,0.12,72,32,141800,44958,825.0,1,218
24592541,"NEW, modern, bright & cozy. 5´walk to Retiro Park",465948,Desconocido,Retiro,Ibiza,40.41726,-3.67275,Entire home/apt,115.0,2,138,2020-09-20,3.85,3,101,118863,64787,950.0,0,40
24594323,Apartamento NUEVO (5 Personas) ATOCHA-RETIRO,171940226,Grupo Aca Retiro,Retiro,Pacífico,40.40639,-3.67612,Entire home/apt,139.0,2,31,2020-02-02,0.88,4,365,118863,64787,950.0,0,40
24594700,Cozy & Bright apt. Malasaña - Madrid City Centre,185853955,Alvar,Centro,Universidad,40.42353,-3.70337,Entire home/apt,82.0,1,52,2020-03-11,1.45,1,319,141800,44958,825.0,1,218
24596854,Precioso Apartamento ATOCHA-RETIRO,171940226,Grupo Aca Retiro,Retiro,Pacífico,40.40607,-3.67565,Entire home/apt,139.0,7,29,2021-03-12,0.8,4,365,118863,64787,950.0,0,40
24596929,my cosy flat,108473070,Karen,Puente de Vallecas,San Diego,40.39466,-3.67242,Entire home/apt,35.0,6,2,2018-06-04,0.06,1,364,257924,32666,600.01,0,79
24597132,Piso cerca de Tribunal y Malasaña.,15345068,Elizabeth,Chamberí,Trafalgar,40.42842,-3.69773,Entire home/apt,65.0,1,6,2018-06-23,0.17,3,0,141522,65174,998.75,0,60
24598950,Apartamento céntrico estilo nórdico en Madrid,185884269,Gisela,Salamanca,Guindalera,40.43832,-3.67194,Entire home/apt,58.0,2,36,2019-07-26,1.17,2,0,147256,69147,969.21,0,79
24599766,"Room with views, quiet and well connected.",185892460,Luz,Tetuán,Castillejos,40.46322,-3.69629,Private room,28.0,1,34,2020-09-09,0.94,3,304,167776,45762,756.23,0,177
24603663,Preciosa Habitación centro Madrid Malasaña WIFI,171655072,Pizzi,Centro,Universidad,40.42764,-3.70958,Private room,29.0,1,63,2020-11-24,1.75,2,318,141800,44958,825.0,1,218
24604561,Preciosa habitacion privada en Madrid..,185932626,Rosa,Chamberí,Arapiles,40.43554,-3.7103,Private room,27.0,2,80,2020-03-14,2.22,4,365,141522,65174,998.75,0,60
24605468,Precioso apartamento completo GOYA /WiZink Center,97171965,Sandra,Salamanca,Goya,40.42851,-3.67626,Entire home/apt,50.0,3,82,2020-09-15,2.31,1,110,147256,69147,969.21,0,79
24615822,"Madrid, Latina flat, 3 BR, 1 BTHR, 80 sq.m, 6 peop",105708985,Rafael,Centro,Palacio,40.40963,-3.71029,Entire home/apt,106.0,2,83,2020-07-28,2.31,25,281,141800,44958,825.0,1,218
24618986,"Para Turistas, damos visitas guiadas",183787505,Luis Enrique,Puente de Vallecas,Entrevías,40.38622,-3.67281,Private room,25.0,2,0,,0.0,1,0,257924,32666,600.01,0,79
24619663,INTIMATE AND ARTISTIC FLAT | WIFI | PUERTA DEL SOL,7144954,Ian,Centro,Embajadores,40.40664,-3.69844,Entire home/apt,59.0,7,111,2021-02-06,3.08,1,136,141800,44958,825.0,1,218
24623649,"Apartment with 2 bedrooms in Madrid, with wonderful city view and furnished terrace",142945848,"Loic, Estelle & Co",Tetuán,Berruguete,40.45801,-3.70189,Entire home/apt,185.0,3,0,,0.0,4,364,167776,45762,756.23,0,177
24630615,Your BEST EXPERIENCE in old Madrid,14626191,Andrea Y Daniel,Centro,Cortes,40.41414,-3.70128,Entire home/apt,92.0,1,103,2021-03-31,2.94,8,350,141800,44958,825.0,1,218
24638828,Apartamento reformado-Disponible estancias largas!,24999099,Bielka,Latina,Puerta del Angel,40.41098,-3.72885,Entire home/apt,80.0,6,54,2020-11-09,1.5,2,1,251139,38078,651.95,0,68
24638836,Single Room in Mardrid sol station,34212673,Marli,Centro,Universidad,40.42086,-3.70126,Private room,17.0,2,0,,0.0,18,364,141800,44958,825.0,1,218
24639304,SUPER CENTRIC IN C/PRINCIPE (SOL),96804915,Gius,Centro,Cortes,40.41625,-3.69927,Entire home/apt,42.0,1,111,2020-11-11,3.07,18,320,141800,44958,825.0,1,218
24639705,Habitación doble Avda. de America con piscina,186211472,Elena,Salamanca,Guindalera,40.43798,-3.67537,Private room,39.0,2,9,2018-07-22,0.25,1,0,147256,69147,969.21,0,79
24640474,BNBHolder Fresh & Stylish PLAZA DE ESPAÑA,28786243,Emilio,Centro,Palacio,40.4194,-3.71833,Entire home/apt,81.0,1,66,2021-01-17,1.84,67,188,141800,44958,825.0,1,218
24640533,Apartamento acogedor en el centro de Madrid.,8631882,Proarquinsa,Arganzuela,Acacias,40.40501,-3.7062,Entire home/apt,100.0,3,44,2020-01-08,1.31,5,74,158550,52857,850.0,0,121
24641675,BNBHolder Majestic ATOCHA STATION,28786243,Emilio,Retiro,Jerónimos,40.40836,-3.68665,Entire home/apt,150.0,1,46,2021-02-21,1.31,67,188,118863,64787,950.0,0,40
24642016,Luminous Pretty Room,16543537,Carlos Andrés,Carabanchel,Abrantes,40.38591,-3.72703,Private room,20.0,2,19,2018-10-14,0.53,1,0,278090,36350,650.0,0,85
24642755,Acogedor Estudio- Centro-Callao-P. España-Gran Vía,52318704,Valen,Centro,Palacio,40.42213,-3.71096,Entire home/apt,45.0,3,194,2021-04-04,5.39,2,67,141800,44958,825.0,1,218
24648288,☆ Cozy Penthouse⬦Vaulted Ceilings⬦City Centre ☆,11164258,Warren,Centro,Embajadores,40.4112,-3.70631,Entire home/apt,82.0,1,93,2020-03-08,2.58,1,227,141800,44958,825.0,1,218
24648709,Habitación en casa tranquila,13930038,Mauro,Hortaleza,Canillas,40.46307,-3.63032,Private room,22.0,2,33,2020-02-28,0.96,1,90,209178,61472,896.61,1,28
24649956,Bright and Wide apartment - Avenida de America,186286623,Rubén,Salamanca,Guindalera,40.4375,-3.6747,Entire home/apt,126.0,1,48,2020-11-06,1.33,1,313,147256,69147,969.21,0,79
24650534,Un espacio cultural con residencia artística,5860554,Gonzalo,Centro,Universidad,40.42805,-3.70733,Private room,33.0,1,27,2019-10-06,0.75,2,180,141800,44958,825.0,1,218
24653228,Habitación con encanto,58330446,Elena,Centro,Embajadores,40.40804,-3.70898,Private room,34.0,2,48,2020-02-29,1.34,1,365,141800,44958,825.0,1,218
24654283,Latina Deluxe Premium,22416437,Hugo Y Silvia,Centro,Embajadores,40.41058,-3.70772,Entire home/apt,66.0,2,11,2019-11-03,0.31,7,95,141800,44958,825.0,1,218
24655695,Penthouse in Puerta del Sol (A),176001645,Jaime,Centro,Sol,40.41709,-3.70217,Entire home/apt,35.0,2,34,2020-07-15,1.0,3,0,141800,44958,825.0,1,218
24666391,Bright & Luxury apt. Puerta del Sol - Madrid,186420291,Jose María,Centro,Sol,40.41547,-3.70424,Entire home/apt,244.0,1,97,2021-03-31,2.74,1,365,141800,44958,825.0,1,218
24669059,"Big flat Madrid, 110 m2, 6 people, 2 BR, 2 BTHR",105708985,Rafael,Centro,Cortes,40.41512,-3.70154,Entire home/apt,121.0,2,114,2020-03-31,3.16,25,0,141800,44958,825.0,1,218
24669183,Lovely & comfy flat in Las Letras neighborhood,57521948,Sole,Centro,Cortes,40.41322,-3.69679,Entire home/apt,131.0,2,8,2019-12-08,0.23,1,14,141800,44958,825.0,1,218
24670467,Habitación aluche,186451341,Fernando,Latina,Aluche,40.39293,-3.76188,Private room,20.0,1,11,2018-06-30,0.31,1,0,251139,38078,651.95,0,68
24671758,Loft vintage chic en el corazón de la ciudad,17767966,Christian Y Félix,Centro,Embajadores,40.41018,-3.70438,Entire home/apt,56.0,2,188,2021-04-10,5.38,1,133,141800,44958,825.0,1,218
24672820,Have a Great Stay!,186466293,Paula,Centro,Embajadores,40.41247,-3.70705,Private room,20.0,3,12,2019-08-26,0.36,12,0,141800,44958,825.0,1,218
24675936,Peaceful room next to Sol,186466293,Paula,Centro,Embajadores,40.41234,-3.70684,Private room,20.0,3,6,2018-08-26,0.17,12,0,141800,44958,825.0,1,218
24677283,"Estudio en Madrid, malasana! Súper céntrico!",66875068,Fernando,Centro,Universidad,40.42637,-3.70511,Entire home/apt,40.0,2,14,2020-03-20,0.39,1,0,141800,44958,825.0,1,218
24682952,Estupendo Apartamento para 8 personas Gran Via,136019037,Ana,Centro,Justicia,40.42118,-3.70051,Entire home/apt,199.0,2,0,,0.0,4,105,141800,44958,825.0,1,218
24688985,"**Super Master Room in Heart of Madrid, Sol**",32472542,Parsa,Centro,Palacio,40.4168,-3.70893,Private room,30.0,1,80,2020-08-08,2.23,10,90,141800,44958,825.0,1,218
24692848,Comoda habitación doble en Montecarmelo,139388879,Elena,Fuencarral - El Pardo,El Goloso,40.50852,-3.69524,Private room,66.0,20,2,2018-06-07,0.06,1,0,256037,62385,894.61,0,52
24692982,"NEW, modern & cozy w/ Terrace. 5´ to Retiro Park",465948,Desconocido,Retiro,Ibiza,40.41733,-3.67383,Entire home/apt,125.0,2,112,2020-08-09,3.14,3,67,118863,64787,950.0,0,40
24693057,NEW charming & stylish STUDIO 5´ from Retiro Park,465948,Desconocido,Retiro,Ibiza,40.41723,-3.67375,Entire home/apt,140.0,2,117,2021-01-24,3.26,3,184,118863,64787,950.0,0,40
24693501,Habitacion para disfrutar un descanso confortable.,186619072,Carmen,Fuencarral - El Pardo,Pilar,40.47504,-3.7074,Private room,37.0,1,78,2020-03-02,2.17,2,364,256037,62385,894.61,0,52
24694866,Summer in Madrid,186466293,Paula,Centro,Embajadores,40.41267,-3.70573,Private room,20.0,3,8,2018-08-15,0.24,12,0,141800,44958,825.0,1,218
24695563,Madrid is Waiting for You,186466293,Paula,Centro,Embajadores,40.41248,-3.70689,Private room,20.0,3,21,2019-08-29,0.62,12,0,141800,44958,825.0,1,218
24696033,Friendly Room in La Latina!,186466293,Paula,Centro,Embajadores,40.41284,-3.70727,Private room,20.0,3,18,2019-08-29,0.53,12,0,141800,44958,825.0,1,218
24696077,Tranquilo apartamento,186638270,Alba M.,Moncloa - Aravaca,Argüelles,40.429,-3.71978,Entire home/apt,65.0,2,7,2019-03-08,0.2,1,0,126257,71711,900.49,1,24
24697607,Habitación buena conexión.,8814428,Amadeo,Usera,Zofío,40.38459,-3.71418,Private room,25.0,28,4,2020-04-29,0.12,2,360,152937,34651,645.09,0,48
24698950,Charming Huertas - The best area in Madrid,174061174,Carmen,Centro,Cortes,40.41501,-3.70025,Entire home/apt,73.0,1,6,2019-09-28,0.17,3,341,141800,44958,825.0,1,218
24700044,"***Salty Cristal Room in Heart of Madrid, Sol***",32472542,Parsa,Centro,Palacio,40.41865,-3.70963,Private room,24.0,1,45,2020-06-25,1.26,10,90,141800,44958,825.0,1,218
24702643,"Gran Via,Callao/Theaters,WIFI/AC,parking",160262544,Violeta,Centro,Sol,40.42028,-3.70507,Entire home/apt,99.0,6,49,2020-03-01,1.39,4,0,141800,44958,825.0,1,218
24703589,"Beautiful suite, with private living room.",186289216,Rodriguez,Carabanchel,Puerta Bonita,40.37751,-3.74555,Private room,30.0,3,13,2020-02-16,0.36,7,72,278090,36350,650.0,0,85
24704773,SUPER OFFER+Excellent Location+WIFI+Affordable,186719728,Gabriel,Carabanchel,San Isidro,40.39618,-3.72024,Entire home/apt,45.0,10,0,,0.0,1,0,278090,36350,650.0,0,85
24712321,"HABITACIÓN GRANDE, CON CAMA DE MATRIMONIO",162393345,Alvaro,Moncloa - Aravaca,Argüelles,40.42854,-3.71639,Private room,91.0,1,12,2019-11-03,0.34,2,365,126257,71711,900.49,1,24
24712927,Malasaña Chic - Madflats Collection,112373304,Daniel,Centro,Universidad,40.42527,-3.70728,Entire home/apt,175.0,1,8,2021-01-03,0.24,62,357,141800,44958,825.0,1,218
24727336,Maravilloso piso en zona tranquila WiFi,162651402,Izabella,Villaverde,Butarque,40.34683,-3.6779,Entire home/apt,55.0,30,1,2018-07-31,0.03,2,271,172551,35011,600.0,0,17
24730867,***Habitación del Rey con vista Bonita a Opera***,32472542,Parsa,Centro,Palacio,40.41661,-3.71,Private room,28.0,1,113,2020-12-22,3.16,10,90,141800,44958,825.0,1,218
24733023,Piso Familiar Centro Madrid - Flat Madrid Central,28518889,Tonya&Sergio,Salamanca,Guindalera,40.43518,-3.67106,Entire home/apt,100.0,2,0,,0.0,1,177,147256,69147,969.21,0,79
24734115,Habitacion 1,179761999,Alex,Villaverde,San Andrés,40.33726,-3.71442,Shared room,23.0,1,1,2018-05-05,0.03,4,0,172551,35011,600.0,0,17
24734818,Passports and Suitcases,186466293,Paula,Centro,Sol,40.42009,-3.70408,Private room,25.0,3,19,2019-08-24,0.56,12,0,141800,44958,825.0,1,218
24735026,Central Room in Calle Carmen,186466293,Paula,Centro,Sol,40.41952,-3.70379,Private room,25.0,3,22,2019-08-26,0.65,12,0,141800,44958,825.0,1,218
24735246,Your Room This Summer,186466293,Paula,Centro,Sol,40.42017,-3.70392,Private room,25.0,3,16,2019-08-27,0.48,12,0,141800,44958,825.0,1,218
24740233,Full of natural light& Great 2BD apt in Malasaña!,2501740,Moises&Cristina + Little Sophie&Eli,Centro,Universidad,40.42458,-3.70445,Entire home/apt,83.0,5,13,2020-01-05,0.36,5,314,141800,44958,825.0,1,218
24740380,Cómoda habitación con vistas al jardín.,186289216,Rodriguez,Carabanchel,Puerta Bonita,40.37692,-3.74674,Private room,19.0,1,5,2021-01-16,0.14,7,81,278090,36350,650.0,0,85
24743779,"Impecable, nuevo, cómodo, junto al metro Colombia",19531394,Juanjo,Chamartín,Hispanoamérica,40.45718,-3.67896,Entire home/apt,101.0,60,4,2019-06-04,0.13,2,0,148093,79274,951.72,1,109
24745888,MADRID´S lovely apartment,187081986,Rachid,Centro,Embajadores,40.40947,-3.69489,Entire home/apt,35.0,4,111,2021-03-29,3.21,1,81,141800,44958,825.0,1,218
24746994,Espacioso Duplex en Madrid con WIFI,99018982,Alterhome,Salamanca,Fuente del Berro,40.42366,-3.66378,Entire home/apt,124.0,1,3,2019-06-04,0.09,72,0,147256,69147,969.21,0,79
24747162,Habitacion tranquila,176007081,Ismael,Villa de Vallecas,Casco Histórico de Vallecas,40.37309,-3.61971,Private room,24.0,2,74,2020-03-17,2.07,3,42,127566,39836,695.0,0,9
24749423,Habitación con baño privado en Barrio de Salamanca,40292920,Rosa,Salamanca,Goya,40.42624,-3.67594,Private room,118.0,2,1,2018-10-06,0.03,3,88,147256,69147,969.21,0,79
24750511,Spacious Cozy Room in Sol,186466293,Paula,Centro,Sol,40.42016,-3.70402,Private room,25.0,3,21,2019-08-26,0.62,12,0,141800,44958,825.0,1,218
24751134,Charming Room Near Plaza Mayor,186466293,Paula,Centro,Sol,40.42015,-3.70536,Private room,25.0,3,21,2019-08-26,0.62,12,0,141800,44958,825.0,1,218
24752653,Plaza Mayor. The Heart of Madrid.,33522612,Mely,Centro,Sol,40.41596,-3.70788,Entire home/apt,75.0,2,130,2020-08-03,3.7,1,137,141800,44958,825.0,1,218
